gene_id	Sample7	Sample12	Sample6	Sample17	Sample10	Sample19	Sample16	Sample15	Sample21	Sample18	Sample11	Sample13	Sample20	Sample3	Sample1	Sample5	Sample2	Sample23	Sample14	Sample8	Sample24	Sample9	Sample4	Sample22
ENSMUSG00000065305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042729	78	100	81	93	115	91	93	104	119	95	80	83	96	94	126	92	97	91	79	107	116	90	127	103
ENSMUSG00000110423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090840	6	6	2	4	1	5	2	3	5	4	5	5	5	3	3	0	7	4	2	3	2	3	3	1
ENSMUSG00000010110	3828	4346	3961	5137	4717	4297	5672	4554	4582	5713	4646	3956	4338	4348	5311	4210	4229	4985	3729	4489	5823	3948	5658	6025
ENSMUSG00000098844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010097	8317	7021	6102	7156	7266	8650	8051	9120	9186	7731	7110	7755	8866	8401	10247	6514	8446	6471	7688	9253	7769	8777	8813	7767
ENSMUSG00000003680	1826	2173	1875	2304	2386	2026	2463	2255	2065	2518	2070	1768	1973	2157	2407	1990	2051	2095	1806	2118	2481	1962	2592	2692
ENSMUSG00000071662	2381	2493	2313	2855	2595	2770	3137	2978	3281	3226	2564	2572	2981	2473	2989	2270	2519	2497	2464	2949	2977	2484	3109	2874
ENSMUSG00000071661	98	146	148	163	159	101	171	145	134	208	153	123	136	125	174	163	117	159	116	122	201	107	185	181
ENSMUSG00000071660	4145	3942	4052	4345	4441	4264	5176	4922	5356	5093	4279	4370	4475	4536	5892	3919	4161	3998	3794	5249	4818	4478	5306	4859
ENSMUSG00000071659	17119	14908	14081	14928	16491	17073	17744	19904	20261	17903	14982	16396	18078	19463	22168	13790	17960	12870	15368	21145	15577	17745	20270	16186
ENSMUSG00000071658	28	14	16	15	18	27	12	18	31	9	11	21	25	22	21	16	15	18	20	32	10	22	14	11
ENSMUSG00000071657	680	739	593	741	741	715	916	782	790	891	732	628	727	720	820	619	708	702	654	766	897	709	850	936
ENSMUSG00000071656	30	31	36	27	37	26	25	29	40	24	27	26	31	39	30	35	24	11	38	29	18	27	32	11
ENSMUSG00000071655	7142	9803	7813	10687	10375	8106	11865	9036	8776	12028	9696	7294	8367	8283	9629	8681	7800	10042	7306	8323	11871	7342	11460	12719
ENSMUSG00000071654	725	1146	830	1287	1222	936	1400	1017	922	1524	1117	764	973	864	1009	984	806	1281	781	868	1619	776	1261	1692
ENSMUSG00000096740	347	241	267	214	281	344	262	371	393	268	276	361	350	353	452	263	330	197	287	454	235	324	305	251
ENSMUSG00000070167	37	47	31	42	58	31	45	36	42	40	46	22	39	44	50	38	36	47	16	32	38	41	61	55
ENSMUSG00000093314	5	2	0	0	1	2	0	2	5	1	2	1	1	1	1	2	3	0	4	4	0	4	1	2
ENSMUSG00000071653	13	20	10	9	18	17	14	16	27	14	9	11	8	12	29	10	22	8	19	17	22	22	24	19
ENSMUSG00000071652	2950	3003	2630	2771	3317	2883	3208	3415	3225	3347	3093	2898	3017	3528	4163	2720	3301	2539	2723	3498	2932	3000	3775	3282
ENSMUSG00000071650	16896	16986	15391	18185	18624	19862	20897	21658	21778	21113	16825	18046	20180	18798	21809	15522	17226	16494	16752	19788	19824	17351	21780	20056
ENSMUSG00000071649	2084	2454	2061	2519	2618	2121	2939	2369	2199	3052	2358	1946	2295	2352	2745	2309	2217	2376	1888	2296	2784	2160	2982	2888
ENSMUSG00000071648	488	608	460	671	638	673	782	750	697	801	607	599	693	571	702	596	624	680	562	602	872	591	664	890
ENSMUSG00000071647	3028	3651	2720	3394	3891	3141	3816	3508	3378	3952	3512	2863	3273	3480	4052	3100	3339	3603	2838	3602	4327	3349	4097	4512
ENSMUSG00000114220	23	16	10	17	15	13	13	22	10	14	11	11	10	7	22	13	21	8	9	14	14	19	11	20
ENSMUSG00000071646	12277	11967	10465	11207	12593	12718	12415	13682	14038	12952	11704	11237	13238	13549	15913	10949	12937	10025	10788	14852	12231	12859	14420	12621
ENSMUSG00000071645	2321	2585	2057	2483	2585	2459	2828	2559	2549	2921	2488	2202	2515	2515	2989	2278	2220	2405	2004	2667	2757	2396	2962	2783
ENSMUSG00000071644	11891	11919	10094	11959	12507	12595	13471	13912	14077	13552	12238	11899	13019	13129	15487	10544	12221	10628	11230	13974	12195	12189	14454	12734
ENSMUSG00000069833	45098	37179	36421	35335	43535	58077	45264	66466	67740	50472	36399	51424	54957	56951	54269	30620	39204	31990	42994	56074	41114	46952	51272	45628
ENSMUSG00000024653	0	0	1	1	2	5	1	0	1	0	1	0	3	2	1	2	0	0	0	0	2	2	0	1
ENSMUSG00000024654	230	244	204	179	288	202	218	273	290	238	252	222	209	319	356	179	279	236	174	279	258	257	262	262
ENSMUSG00000024658	17	7	8	16	8	14	13	14	16	11	12	10	9	14	11	8	9	7	6	23	13	16	18	10
ENSMUSG00000077055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067608	23	7	6	3	19	28	7	31	31	12	15	21	41	17	23	7	34	8	21	33	13	19	15	8
ENSMUSG00000101398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071640	4	2	2	0	2	4	3	3	10	4	3	9	3	3	3	1	1	1	3	4	8	3	4	3
ENSMUSG00000096818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100141	1	2	1	0	0	1	1	2	0	0	2	1	0	0	0	2	0	0	1	1	2	1	2	0
ENSMUSG00000096872	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024660	9212	3868	3217	3096	4202	10451	3484	11462	11165	3949	3756	9236	10852	10483	12019	3541	9574	2661	8911	11066	3344	9551	4792	3229
ENSMUSG00000080659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024661	47066	41574	33312	46287	43187	51396	54964	57325	59783	55895	41654	47642	56632	50750	55517	34240	46837	49275	47374	53979	59490	47655	49381	63724
ENSMUSG00000037418	0	1	0	2	0	0	0	0	1	2	0	2	1	1	2	4	0	2	1	2	1	3	0	0
ENSMUSG00000024663	68	101	101	112	132	116	156	139	123	180	104	148	110	99	104	121	102	136	110	101	169	87	143	159
ENSMUSG00000024664	12799	16960	16083	17308	17851	13580	19703	15721	15248	20242	16905	13079	14158	15277	17902	17255	14407	13192	12806	14850	15892	13387	23745	16811
ENSMUSG00000024665	11591	10361	10654	11458	10994	12057	13110	13983	13216	14038	9904	11551	12707	13570	16294	11015	12341	7825	10732	13716	9696	12326	15405	9832
ENSMUSG00000010663	15394	17662	17281	18444	19081	15420	21284	17621	17611	22059	17609	14505	15989	17416	20565	17709	16167	14466	13773	18394	17961	15667	24817	18258
ENSMUSG00000098363	3	3	2	1	9	3	3	4	10	6	4	11	5	8	2	5	3	6	2	6	6	6	2	9
ENSMUSG00000064032	26	14	23	17	10	22	12	19	25	9	16	12	29	31	34	8	23	13	33	27	6	30	14	13
ENSMUSG00000024742	163	78	60	36	86	231	63	250	225	69	51	199	199	192	217	59	198	43	197	226	45	170	108	58
ENSMUSG00000036372	2624	2724	2465	2982	2762	2975	3469	3252	3419	3645	2699	2605	3033	2858	3289	2530	2749	2741	2484	3224	3313	2736	3468	3269
ENSMUSG00000036098	29114	32244	26195	32480	35181	31309	36368	36479	33408	38506	30771	29780	32102	36367	40618	28217	32328	27775	27311	34586	34150	31097	40166	36227
ENSMUSG00000035735	2427	2079	1670	2243	2234	3053	2638	3179	3174	2704	2024	2589	3287	2814	3064	1772	2428	2131	2412	2832	2521	2603	2539	2753
ENSMUSG00000024743	375	580	493	881	672	431	1037	516	491	1020	582	476	464	457	528	521	369	877	401	456	988	357	708	1062
ENSMUSG00000097862	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090291	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
ENSMUSG00000035179	9	12	9	10	4	8	9	10	8	3	9	12	8	12	9	4	11	6	13	19	11	6	8	8
ENSMUSG00000024668	2237	2307	2208	2424	2442	2409	2843	2531	2687	2957	2239	2308	2441	2320	2788	2106	2167	2103	2056	2647	2508	2315	2913	2593
ENSMUSG00000034820	4615	4227	3646	3701	4298	4403	4305	5006	5112	4284	4116	4075	4661	4930	5988	3658	4680	3455	3865	5358	4157	4896	5045	4084
ENSMUSG00000024667	754	717	633	802	797	766	1036	861	846	950	734	663	745	784	910	689	712	790	638	848	939	691	952	904
ENSMUSG00000024666	1318	1051	1053	1147	1086	1431	1322	1434	1574	1352	1101	1176	1424	1338	1595	1076	1190	1080	1078	1530	1207	1351	1517	1242
ENSMUSG00000034445	666	937	805	1008	890	754	1149	783	802	1195	902	659	773	696	834	901	739	976	638	740	1136	677	1204	1099
ENSMUSG00000034371	2590	3049	2719	3297	3228	3097	3773	3453	3278	4039	2982	2826	3094	3037	3602	2906	2920	2853	2665	3081	3502	2836	3802	3633
ENSMUSG00000024740	68695	69268	61706	68985	75458	74062	79102	81923	83823	80063	69132	68661	75274	76126	90320	62593	69735	62266	63724	80671	76908	69461	87723	77900
ENSMUSG00000043789	8	7	7	7	8	5	7	10	10	3	6	1	7	10	4	4	6	5	5	9	5	11	13	4
ENSMUSG00000024738	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000114772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000048832	2410	3694	3178	4119	4015	2774	4457	3504	2886	4700	3513	2716	2785	3149	3640	3530	3065	3496	2727	2894	4318	2691	4766	4628
ENSMUSG00000024669	2	1	1	1	2	10	5	5	6	9	0	7	7	11	7	1	4	6	1	8	9	6	1	8
ENSMUSG00000067577	1	0	0	4	0	2	1	0	0	2	0	4	3	0	2	2	0	1	2	5	2	3	3	4
ENSMUSG00000024670	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	2
ENSMUSG00000024737	3	1	1	5	1	2	5	2	2	6	5	1	5	1	5	4	3	4	3	3	3	4	3	8
ENSMUSG00000024736	3284	5454	4016	5596	5564	3653	6120	4066	3743	6467	5029	3499	3773	3937	4659	4799	3715	5388	3398	3861	6663	3433	5999	7269
ENSMUSG00000034659	4769	3440	2956	3591	3724	5552	4022	6252	5643	4405	3409	5245	5782	5589	6499	3323	5207	3330	5073	5439	3950	4799	4225	4081
ENSMUSG00000024735	15215	14204	12500	13305	15129	15809	15528	17491	17659	15323	13964	14671	16843	17191	19962	12865	15445	11616	14025	18108	14005	15421	17589	14062
ENSMUSG00000024734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000034117	5	2	2	1	3	2	0	7	4	4	3	1	3	3	6	2	3	0	2	7	2	3	3	0
ENSMUSG00000024732	1837	2000	1487	1766	1998	2034	1998	2084	2062	2011	1884	1679	2108	1913	2188	1765	1862	1616	1600	2037	1846	1847	2329	2035
ENSMUSG00000024731	23	15	12	35	13	29	32	43	23	55	12	31	30	21	21	8	11	32	23	14	48	21	12	36
ENSMUSG00000067571	0	0	0	1	1	1	1	1	1	1	1	2	2	1	1	2	1	0	0	3	0	2	1	0
ENSMUSG00000094584	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101264	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1
ENSMUSG00000075010	461	1345	1357	2199	1465	704	2582	807	878	2609	1344	640	672	565	615	1238	489	2386	628	541	2746	463	1674	2716
ENSMUSG00000024730	30	77	49	15	79	35	20	32	30	28	81	42	30	26	32	52	29	33	31	23	38	27	55	35
ENSMUSG00000101439	0	1	1	0	1	0	0	1	1	0	2	0	0	0	0	0	1	3	1	0	1	1	1	2
ENSMUSG00000024729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000099998	3	3	7	4	13	5	4	4	5	4	5	4	10	10	5	8	3	4	6	10	3	6	13	4
ENSMUSG00000024728	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097091	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000054523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099398	2	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1
ENSMUSG00000024672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000100392	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000101389	13	1	4	1	3	5	4	12	11	9	6	4	10	14	8	2	10	3	2	11	3	6	2	6
ENSMUSG00000101024	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024675	2	1	4	2	3	4	5	7	7	3	4	7	7	11	20	2	12	2	9	6	5	11	5	4
ENSMUSG00000100615	1	0	0	1	1	1	1	2	0	2	1	2	2	2	2	0	1	1	3	0	0	1	1	0
ENSMUSG00000056290	258	168	285	282	232	185	449	278	280	432	216	256	210	348	456	250	321	217	230	385	235	320	311	256
ENSMUSG00000103126	12	6	12	5	4	4	8	3	12	8	1	9	4	8	24	8	13	4	5	13	9	8	11	3
ENSMUSG00000079419	3	0	3	1	0	0	0	0	0	0	1	0	0	1	2	1	3	1	0	1	1	1	0	0
ENSMUSG00000099757	1	1	4	1	0	0	1	1	1	10	2	3	4	4	6	3	2	5	1	1	6	5	7	3
ENSMUSG00000058470	1	0	0	0	1	1	2	3	2	0	0	0	2	1	1	0	2	1	1	3	2	5	1	1
ENSMUSG00000100529	1	0	0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	0	2	2	0	0	1	1
ENSMUSG00000024677	17	9	5	4	8	13	16	14	11	7	8	9	10	8	23	10	23	4	10	19	9	21	10	8
ENSMUSG00000024678	100	21	19	21	32	52	24	87	97	22	21	72	77	75	118	27	73	16	61	112	23	73	31	25
ENSMUSG00000067555	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000024679	4	1	1	3	1	2	3	3	6	2	1	0	1	8	8	2	6	4	4	10	2	3	2	0
ENSMUSG00000088598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024680	3	0	0	2	2	3	2	1	7	1	4	1	9	5	6	0	5	0	2	4	1	5	0	0
ENSMUSG00000024681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055895	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100918	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
ENSMUSG00000024682	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
ENSMUSG00000024683	2116	2232	1857	2279	2273	2581	2864	2967	2980	2830	2250	2358	2650	2477	2878	1809	2211	2237	2330	2496	2625	2164	2627	2706
ENSMUSG00000041488	1411	1633	1465	1644	1736	1506	1870	1766	1819	2026	1726	1514	1523	1571	1876	1317	1440	1748	1323	1688	2009	1470	1964	2033
ENSMUSG00000048292	0	0	2	1	2	0	3	1	2	1	0	0	1	0	2	0	1	1	4	3	3	0	1	5
ENSMUSG00000060556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067545	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000051548	2	2	1	2	2	3	1	2	2	1	2	1	4	2	1	2	3	1	4	1	0	4	3	0
ENSMUSG00000060878	1	8	4	2	4	0	5	5	1	5	3	2	2	1	3	3	4	4	4	0	8	1	1	5
ENSMUSG00000046139	3701	3203	3136	3221	3529	3617	3696	3800	4235	3712	3326	3297	3696	3869	4504	3016	3498	2865	3012	4368	3426	3847	4201	3435
ENSMUSG00000104979	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077227	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024687	6438	5300	4977	5641	5686	7227	6547	8146	8262	6764	5306	6836	7188	7341	8400	4779	6494	4568	6253	7686	5806	6696	7280	5804
ENSMUSG00000109030	0	0	2	2	1	0	0	0	3	2	1	0	1	0	1	0	0	3	0	1	1	0	6	1
ENSMUSG00000109047	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0
ENSMUSG00000108947	0	0	0	1	0	0	3	0	1	0	2	0	0	0	0	1	1	1	0	0	2	0	1	1
ENSMUSG00000109223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067529	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1
ENSMUSG00000109417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067524	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000067522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000108889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094133	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000109022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000046650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040065	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSMUSG00000046805	11	31	29	25	30	11	27	10	20	19	26	18	15	26	16	25	18	28	19	19	32	5	38	36
ENSMUSG00000039982	2955	11054	8748	9340	11685	2675	10535	3532	3169	10422	10806	2852	2855	4086	4623	9068	3694	9502	2725	3692	11310	3168	11872	11307
ENSMUSG00000086213	39	62	30	97	76	38	100	44	32	103	55	26	43	25	50	44	34	99	35	31	87	45	62	117
ENSMUSG00000114644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111118	3	6	3	18	7	1	16	4	6	11	8	4	6	10	8	5	4	12	7	3	15	6	11	14
ENSMUSG00000114761	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
ENSMUSG00000024691	4195	1418	1509	1037	1616	4840	1194	4561	5757	1286	1533	3973	4864	4060	4681	1316	3597	783	3592	5114	949	4248	2120	915
ENSMUSG00000084836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071633	2	3	1	2	0	0	0	0	1	0	2	1	0	1	4	0	4	0	2	3	1	4	0	2
ENSMUSG00000063683	298	263	261	428	316	452	475	368	467	526	297	345	462	291	309	228	248	418	336	309	528	286	354	510
ENSMUSG00000065892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044441	8	2	5	11	0	15	7	12	5	9	6	18	16	4	10	5	5	7	10	10	8	6	9	9
ENSMUSG00000045030	3	0	0	1	1	2	0	1	1	1	1	2	0	0	0	0	0	0	3	1	0	0	4	3
ENSMUSG00000109309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024694	32	103	99	131	115	26	158	53	44	140	98	37	41	30	57	85	29	172	44	43	196	31	126	153
ENSMUSG00000084981	0	2	1	3	2	1	9	1	2	1	1	2	0	2	2	0	1	0	1	3	3	1	1	1
ENSMUSG00000079415	14	11	8	10	7	18	9	17	27	14	14	14	11	22	18	3	20	3	16	19	17	14	12	16
ENSMUSG00000024695	7185	6362	6535	6027	7383	7052	7487	7838	8553	7293	6885	7181	7556	7785	9371	6125	7037	5837	6027	9382	6840	7614	8198	7040
ENSMUSG00000024696	22	16	17	19	21	29	20	20	23	26	14	24	27	20	26	15	28	20	26	22	27	17	9	28
ENSMUSG00000091014	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	2	0
ENSMUSG00000046272	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112693	2	1	0	1	4	0	5	1	1	3	2	0	1	0	1	0	0	3	1	3	5	3	5	0
ENSMUSG00000048456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049498	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000062892	1	0	0	1	0	0	0	0	1	0	1	0	0	2	1	2	1	1	0	0	0	0	0	0
ENSMUSG00000046913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
